ID	Discrete1	Discrete2	Discrete3	Discrete4	Discrete5	Discrete6	Discrete7	Discrete8	Discrete9	Discrete10	Numeric1	Numeric2	Numeric3	Numeric4	Numeric5	Numeric6	Numeric7	Numeric8	Numeric9	Numeric10	Numeric11	Numeric12	Numeric13	Numeric14	Numeric15	Numeric16	Numeric17	Numeric18	Numeric19	Numeric20	Numeric21	Numeric22	Numeric23	Numeric24	Numeric25	Numeric26	Numeric27	Numeric28	Numeric29	Numeric30	Numeric31	Numeric32	Numeric33	Numeric34	Numeric35	Numeric36	Numeric37	Numeric38	Numeric39	Numeric40	Numeric41	Numeric42	Numeric43	Numeric44	Numeric45	Numeric46	Numeric47	Numeric48	Numeric49	Numeric50	Numeric51	Numeric52	Numeric53	Numeric54	Numeric55	Numeric56	Numeric57	Numeric58	Numeric59	Numeric60	Numeric61	Numeric62	Numeric63	Numeric64	Numeric65	Numeric66	Numeric67	Numeric68	Numeric69	Numeric70	Numeric71	Numeric72	Numeric73	Numeric74	Numeric75	Numeric76	Numeric77	Numeric78	Numeric79	Numeric80	Numeric81	Numeric82	Numeric83	Numeric84	Numeric85	Numeric86	Numeric87	Numeric88	Numeric89	Numeric90
Row838	LB	JJ	GZ	MU	JC	JN	YQ	KS	JZ	JU	0.86247506	0.62430239	0.11324695	0.63341224	0.71293271	0.63234241	0.87713966	0.89207261	0.25725948	0.18086963	0.01111223	0.62939522	0.44257310	0.03410435	0.02891049	0.78217777	0.45475697	0.38277094	0.13882762	0.02010002	0.58242541	0.82325667	0.76046801	0.71008665	0.64327973	0.23286817	0.35760183	0.25566132	0.68916560	0.52259011	0.32128494	0.36902088	0.17083504	0.99064500	0.31183634	0.57382221	0.86613869	0.25705695	0.25555798	0.52355529	0.83431560	0.48140996	0.18353256	0.23047971	0.33373307	0.45981556	0.86778619	0.20384376	0.93633886	0.77097554	0.01926824	0.58959982	0.19778514	0.28276630	0.36929025	0.57153406	0.67270106	0.27917964	0.52146408	0.01702490	0.19438699	0.11999594	0.03712989	0.23841133	0.52476825	0.03921677	0.73598496	0.37473979	0.52212855	0.61422261	0.77386291	0.80200536	0.59303541	0.62957203	0.29753316	0.04828592	0.49094201	0.67070862	0.11578831	0.94932670	0.03175163	0.07447237	0.13678290	0.22943145	0.94120507	0.75545574	0.28032996	0.37083684	0.69143325	0.70657457
Row839	WV	SK	KP	QV	NQ	TL	NT	QN	QL	ZT	0.98681483	0.94581895	0.46884721	0.05511746	0.38758576	0.27273584	0.22645541	0.11044479	0.63568860	0.78406380	0.34250138	0.08184782	0.41631832	0.53130867	0.18780808	0.18544035	0.70508846	0.81667350	0.48084939	0.94591374	0.12687567	0.25612743	0.81498805	0.93788067	0.43220344	0.35794639	0.29068373	0.46811284	0.97582244	0.66013683	0.80463199	0.00591219	0.79735607	0.17052478	0.84117838	0.56516579	0.40032395	0.73307320	0.18421434	0.00100444	0.37982638	0.36279680	0.05781012	0.19802631	0.11810987	0.48390249	0.43681904	0.07494306	0.75782417	0.84365646	0.63897387	0.06647498	0.02156587	0.88671349	0.04728030	0.41903257	0.21145295	0.15632792	0.53086509	0.25851952	0.07027491	0.75460540	0.19884203	0.88961618	0.70272587	0.59345450	0.75826666	0.47810838	0.18370566	0.57189866	0.44083240	0.52570060	0.87567022	0.52436072	0.76293487	0.73656714	0.56758697	0.35662858	0.85672169	0.22960382	0.76135380	0.96947695	0.69021572	0.73567467	0.73560663	0.40519397	0.26735512	0.81804057	0.58629230	0.08170023
Row840	AU	KE	GX	AM	FY	YV	ZR	MQ	ZS	QP	0.32878109	0.67856328	0.29343004	0.28747360	0.00837921	0.33703606	0.99559251	0.95025902	0.70960799	0.87849727	0.88556783	0.93944308	0.09666027	0.14860090	0.86711504	0.67401237	0.44928908	0.41374172	0.09514529	0.68081659	0.47693288	0.69632692	0.08053417	0.37043822	0.32871271	0.03303002	0.31972457	0.46239224	0.80261863	0.47450166	0.22008035	0.49923033	0.68389240	0.03177402	0.41622037	0.37536664	0.74183823	0.39439213	0.63726579	0.07966330	0.27952236	0.57629312	0.65083748	0.09231064	0.50966152	0.80933523	0.20346026	0.06674720	0.21388067	0.38793869	0.51559123	0.72611211	0.56753843	0.86857169	0.49493591	0.79774893	0.28433968	0.07690916	0.75802422	0.70359454	0.40775558	0.60269533	0.56472427	0.66291963	0.86505698	0.73613953	0.67635573	0.25386537	0.54071810	0.81989815	0.87975571	0.70130218	0.23589612	0.73514843	0.31299935	0.99009951	0.40226135	0.23095893	0.24586122	0.20996223	0.37879109	0.03815683	0.81405229	0.88847780	0.28250785	0.66739800	0.97445126	0.97741809	0.41879656	0.86897004
Row841	IS	SR	SI	XK	CY	QR	RN	AP	OB	CT	0.78647048	0.26840249	0.40860872	0.57671344	0.16741896	0.82399109	0.40644392	0.78331460	0.27769597	0.98970690	0.40761015	0.41605072	0.31589624	0.84459804	0.48333876	0.61396938	0.79096085	0.04469309	0.45552826	0.97583879	0.53251402	0.78948973	0.18056059	0.50734915	0.42986667	0.26513876	0.70184515	0.55433029	0.68011467	0.60873567	0.92194937	0.76411473	0.08160910	0.11227836	0.43632341	0.73357153	0.68197787	0.52285252	0.17939420	0.05146596	0.35434812	0.85735588	0.40311188	0.94499011	0.27046323	0.29742039	0.08453078	0.48853894	0.42009183	0.24040195	0.49135280	0.17843399	0.78898332	0.18469768	0.91302315	0.78874847	0.38616125	0.98947771	0.10055045	0.23656353	0.83415504	0.68502424	0.50096727	0.01592052	0.33335749	0.72242310	0.56046143	0.82522238	0.06464467	0.09113873	0.14327639	0.65476934	0.04860011	0.56544173	0.64182783	0.02512336	0.73076294	0.67930944	0.34559690	0.72837268	0.82635230	0.42651003	0.61566298	0.47600917	0.94937628	0.77716818	0.44063469	0.82625574	0.66611713	0.32952445
Row842	YD	CX	RQ	IJ	AD	UJ	DR	XL	TB	UZ	0.51879238	0.02981589	0.33180090	0.83506011	0.40368484	0.15529106	0.34576121	0.70696795	0.05857675	0.48397862	0.12110958	0.07295708	0.22637260	0.44765721	0.60560387	0.28278099	0.97092632	0.27140674	0.59050741	0.62240530	0.31604990	0.64355019	0.64805905	0.21786141	0.44957356	0.69857283	0.31977425	0.35608469	0.95692105	0.41488560	0.47557151	0.59896306	0.04398153	0.42828167	0.89365595	0.09551445	0.37256914	0.30727808	0.63269700	0.61257004	0.98328364	0.88411255	0.53694117	0.07030529	0.86646213	0.65633386	0.39664585	0.14950570	0.42916131	0.67411954	0.46416710	0.62448283	0.75624454	0.39742313	0.90703493	0.60336003	0.43463993	0.08373431	0.84020461	0.67347130	0.99622840	0.48879308	0.64860205	0.31791596	0.32810525	0.74509792	0.11579351	0.60820912	0.68428303	0.77662287	0.77912366	0.78018989	0.78507104	0.20600606	0.52108170	0.04195636	0.08322544	0.94003495	0.52927324	0.04113348	0.36079918	0.42087372	0.92752629	0.04543268	0.36376836	0.16411460	0.38294840	0.91102421	0.58202489	0.63900056
Row843	LY	CC	YH	AI	HI	ID	GD	IX	SX	YB	0.76345361	0.31924881	0.13868928	0.91428028	0.47132797	0.57340344	0.28437209	0.16788518	0.26703670	0.07783694	0.68576993	0.69043965	0.05637013	0.93620680	0.69996911	0.15899229	0.84348352	0.29016140	0.84351397	0.29396584	0.13065872	0.01021423	0.11601800	0.63791373	0.56240731	0.82247921	0.78758051	0.56687322	0.21617726	0.48062473	0.32192186	0.46816375	0.92109839	0.38046035	0.47925789	0.71118514	0.73354217	0.34225345	0.27207056	0.70256969	0.83274716	0.85773152	0.77810440	0.82598903	0.98282802	0.17050533	0.47181138	0.87135492	0.21478367	0.37334571	0.60001037	0.00905279	0.67733602	0.49589616	0.11994937	0.42111061	0.13265395	0.91324770	0.61904315	0.93917463	0.88585183	0.24328427	0.03172832	0.24654984	0.02058493	0.56127810	0.33419241	0.33378850	0.29197248	0.18587972	0.97937556	0.14418899	0.90202259	0.63751401	0.19339934	0.64736707	0.22598667	0.85950537	0.36251869	0.53008064	0.94068476	0.93080995	0.44483169	0.32015794	0.89225972	0.55991661	0.62116424	0.72788231	0.38421580	0.98494684
Row844	AE	VT	HP	RT	KL	RU	WZ	WB	QP	VP	0.63556928	0.89291164	0.73123264	0.74445802	0.17620779	0.61872585	0.60161699	0.01762652	0.05914317	0.28203167	0.90312908	0.23441472	0.51908808	0.07736409	0.64553396	0.32583378	0.00733000	0.38132632	0.63186908	0.21663096	0.95584607	0.03787966	0.20788879	0.89489128	0.10030952	0.09705874	0.34667756	0.12664278	0.83385628	0.02643456	0.87904725	0.94351174	0.15847781	0.16930921	0.63918270	0.34905679	0.84824137	0.70472571	0.36128931	0.28645043	0.33830374	0.87804602	0.51573004	0.10998110	0.23728172	0.37510123	0.88921449	0.94159879	0.29558092	0.61042482	0.23545587	0.81601979	0.18538861	0.41817405	0.44177468	0.51079924	0.57930081	0.26844140	0.15418357	0.50243030	0.28708777	0.69683864	0.03450071	0.76211525	0.16181637	0.33950003	0.04540080	0.11025916	0.26350510	0.46472531	0.82415294	0.53714211	0.15538712	0.22124808	0.79507264	0.11251803	0.22800297	0.98283060	0.41940298	0.29256314	0.44079958	0.14612827	0.07271117	0.06466694	0.10205450	0.33686126	0.85764767	0.23995330	0.65270997	0.95722001
Row845	KR	UP	BI	CK	BK	MC	UG	YO	XZ	SM	0.47809169	0.97156534	0.67502765	0.90567595	0.54811972	0.61513772	0.97533307	0.80519509	0.06173579	0.42428582	0.95129593	0.76906048	0.62932297	0.09807113	0.81987829	0.09563276	0.72738210	0.24020727	0.81640192	0.45073181	0.41140064	0.19638377	0.52919714	0.63399436	0.33422873	0.51505433	0.12610549	0.27738107	0.15376556	0.26420963	0.80373208	0.75130757	0.90217695	0.52752007	0.08145240	0.43824736	0.53057387	0.66651418	0.19410100	0.15071497	0.50531123	0.36906346	0.52523702	0.94682531	0.44335944	0.40432456	0.40371713	0.61304455	0.54315455	0.37129971	0.12128915	0.62264835	0.61598875	0.22492853	0.49834052	0.48966895	0.08398040	0.02550412	0.98463076	0.40913785	0.91595796	0.30382326	0.32272676	0.99589901	0.74937737	0.99614860	0.38985719	0.53064637	0.29133620	0.84570707	0.64257592	0.82710835	0.98055451	0.76444668	0.65821313	0.57710293	0.34133654	0.31202366	0.71231740	0.71764336	0.06299541	0.07430911	0.11870141	0.49285084	0.20972088	0.98171645	0.87814867	0.48455054	0.73608707	0.33186664
Row846	CO	BK	WS	QQ	XR	GI	DC	YN	NH	FS	0.51194535	0.19510003	0.49592836	0.52908599	0.93363805	0.18920348	0.12253075	0.01711143	0.45063068	0.03138710	0.29546332	0.34963207	0.18261070	0.62757748	0.61036635	0.48672284	0.38074789	0.88731045	0.73728883	0.02047965	0.74748824	0.22713482	0.64427286	0.18013290	0.22405434	0.91478740	0.95160289	0.56053094	0.79712451	0.05272135	0.86907133	0.52118498	0.25863915	0.45424559	0.42058657	0.52657586	0.68368044	0.78778684	0.78230436	0.24865848	0.09188858	0.25537394	0.84408031	0.09848795	0.82652279	0.06346824	0.61186601	0.60178293	0.95715944	0.10905729	0.46500022	0.31818713	0.57891212	0.51306005	0.98852803	0.32051303	0.71172914	0.25780621	0.23856955	0.24988504	0.09958770	0.26688926	0.94869752	0.46090004	0.94569334	0.82194461	0.98113774	0.82644372	0.86104825	0.07196261	0.95270655	0.81781808	0.39788942	0.66853553	0.13607381	0.33714395	0.17793949	0.51741843	0.05750390	0.66361408	0.89476423	0.37733520	0.11320394	0.95025176	0.43697676	0.66707300	0.56093902	0.51493960	0.28106768	0.82626794
Row847	BQ	LK	TN	MS	HZ	YO	RT	VD	RE	WZ	0.12171441	0.88268982	0.30586252	0.52005527	0.37724105	0.60656878	0.95498965	0.03141679	0.34354694	0.55863397	0.66120057	0.61349487	0.80737295	0.24716327	0.96856974	0.49966988	0.30327480	0.37022215	0.52156244	0.04758486	0.66752098	0.33619084	0.88822045	0.65327320	0.74906991	0.10926212	0.22789839	0.77956415	0.76024626	0.70114192	0.99957005	0.48860613	0.58567361	0.57489642	0.13812205	0.68251427	0.16761324	0.42006504	0.48396954	0.53470448	0.35116998	0.12202019	0.07493284	0.99855601	0.94224831	0.91990656	0.96890400	0.52793714	0.80605015	0.61652384	0.72741012	0.69163218	0.71971351	0.12502590	0.92637530	0.23553551	0.20560156	0.86447310	0.00098725	0.97436493	0.36298493	0.18014658	0.75213469	0.81756311	0.37583535	0.67686887	0.45459153	0.66785646	0.14242104	0.29230733	0.54753347	0.28338205	0.39139992	0.25196959	0.83279400	0.98014352	0.94589897	0.26666156	0.61532725	0.56022245	0.29584558	0.95098790	0.87695436	0.73671710	0.40250121	0.85878243	0.15707462	0.00878209	0.71049502	0.32700615
Row848	FM	GX	QB	IR	IK	OA	RF	WF	DY	DQ	0.61409587	0.68920075	0.71128844	0.27045160	0.88234579	0.16284738	0.66644941	0.70975720	0.29731882	0.65161859	0.20663568	0.51956495	0.20087282	0.06939981	0.13027490	0.25639924	0.52153246	0.03181946	0.96040948	0.96918404	0.85318927	0.83450111	0.94432656	0.23968535	0.72759286	0.43907273	0.24499130	0.33097984	0.47516645	0.53833902	0.48537612	0.02524021	0.75834726	0.38167360	0.22810854	0.97884005	0.08686401	0.90200665	0.60733355	0.83516629	0.64136597	0.47265932	0.20896756	0.82710678	0.34851255	0.48729990	0.60533802	0.57543313	0.95610830	0.37793862	0.06983211	0.52842094	0.80244218	0.75046361	0.96342169	0.26824666	0.15187155	0.85506133	0.02617746	0.98663697	0.19537456	0.47729171	0.52056872	0.05404482	0.43958698	0.76609597	0.27075012	0.05225050	0.96397550	0.19091921	0.68054077	0.98976704	0.33505401	0.53358198	0.45760447	0.57148427	0.87333659	0.06683539	0.51468173	0.06576122	0.15465117	0.14170791	0.94712897	0.04411410	0.56168584	0.85620063	0.48237172	0.52959830	0.72412104	0.60086397
Row849	II	JP	LB	TK	QF	JW	FK	NC	QW	QK	0.12659405	0.45476660	0.65485184	0.29120928	0.43910227	0.74751098	0.17535101	0.54310701	0.50833306	0.41068907	0.89629361	0.56428803	0.22181313	0.68838049	0.99972940	0.51985714	0.99460201	0.33963777	0.10142098	0.84574871	0.61877450	0.79923135	0.39516466	0.41680462	0.57840362	0.01731178	0.06894853	0.52130290	0.30050365	0.86403169	0.28416984	0.08108873	0.34531304	0.63034019	0.38297237	0.78907808	0.00356967	0.19471617	0.88687424	0.07340225	0.89775745	0.11956132	0.12589303	0.60931504	0.94782199	0.78234024	0.98185663	0.99030933	0.68107034	0.37520257	0.78008909	0.70685780	0.16181380	0.58547079	0.46681732	0.28443607	0.05910117	0.71423238	0.82460958	0.64738563	0.95897635	0.72497947	0.02103675	0.56526624	0.17120084	0.09345398	0.10907326	0.38088546	0.03946601	0.83704126	0.26194048	0.99363133	0.63207185	0.62088471	0.86218512	0.91595886	0.81243400	0.64814330	0.58964827	0.45370012	0.93904126	0.62373920	0.87544399	0.52537460	0.23699318	0.87637611	0.75344695	0.18573214	0.52541063	0.78337857
Row850	NM	JG	RO	YZ	FN	XA	HB	XE	MT	DB	0.23078443	0.33217131	0.28782061	0.98524794	0.26564760	0.17432900	0.86580631	0.21514900	0.89398375	0.95898287	0.49508462	0.25966012	0.72212813	0.94686445	0.42840260	0.11407301	0.65657703	0.09057058	0.41608394	0.97932570	0.95803077	0.88657323	0.37176053	0.02387456	0.57014784	0.53273901	0.20813295	0.38638487	0.66246885	0.00172974	0.90578355	0.93885748	0.73374473	0.47168941	0.83386948	0.23539508	0.38628075	0.06701908	0.58841773	0.25971578	0.11268330	0.85833541	0.44871587	0.99403652	0.41868455	0.30934081	0.90814995	0.98230376	0.87039231	0.51543726	0.21583344	0.29057045	0.93961176	0.76175279	0.16714052	0.00498279	0.59304362	0.00308254	0.56875722	0.59521321	0.43103220	0.38778740	0.62210283	0.68536370	0.99543015	0.79704494	0.53593339	0.44008307	0.26917657	0.06732661	0.41842774	0.75164861	0.56876396	0.42307956	0.68315188	0.62119916	0.14163260	0.03562270	0.00868022	0.78869441	0.33286393	0.89993809	0.23928082	0.74190084	0.53911099	0.00397698	0.56490141	0.73459051	0.03310719	0.37937608
Row851	AC	MN	YJ	WG	QH	SS	MT	BZ	HW	AN	0.04647451	0.50229917	0.73439337	0.84322725	0.07082399	0.38602314	0.87974687	0.47476668	0.12165314	0.11788908	0.56308530	0.33910208	0.29738540	0.86338435	0.62449294	0.67790177	0.50543787	0.21897054	0.32536907	0.55294900	0.74865328	0.80218215	0.97514514	0.70846195	0.51195043	0.16557163	0.80296544	0.84939669	0.56540538	0.54485356	0.04070206	0.21366741	0.70036889	0.84197960	0.53158096	0.08551024	0.11329038	0.39469211	0.70442587	0.04785002	0.51984910	0.49036749	0.60806163	0.60567297	0.75491921	0.64242573	0.42252011	0.90441877	0.14618398	0.95022780	0.42778652	0.04541544	0.87121520	0.74765802	0.36367568	0.80695045	0.24834017	0.85122431	0.44630278	0.85161441	0.28181129	0.13072194	0.07932982	0.40367492	0.81344169	0.09545373	0.89214515	0.11546161	0.30847951	0.82889115	0.57199863	0.18163518	0.80441539	0.41588565	0.11569234	0.85898394	0.43387166	0.71141410	0.46386912	0.32981760	0.79244371	0.85445290	0.03480662	0.97417127	0.22352915	0.95394414	0.94241103	0.64055656	0.62146549	0.34090330
Row852	BD	TN	IA	OM	UJ	UL	OE	AW	RG	HC	0.84126001	0.03791206	0.85801747	0.42927755	0.14757229	0.04746502	0.01736217	0.69807663	0.01906916	0.08898027	0.94333241	0.37447098	0.20913323	0.53288296	0.39576522	0.05832312	0.43968672	0.68828123	0.92883621	0.81555529	0.45991401	0.54795455	0.36171286	0.77107542	0.49020612	0.52045369	0.92537277	0.23025422	0.89106823	0.02579437	0.04792712	0.96475655	0.56070951	0.98306234	0.15013049	0.19410380	0.66836389	0.11332125	0.27816367	0.92678037	0.03800440	0.79848896	0.24790390	0.75635066	0.18346432	0.39986733	0.31918092	0.59703315	0.44009910	0.80689262	0.62021125	0.52801684	0.65739748	0.02786946	0.76835529	0.08563031	0.54528414	0.73510545	0.73336165	0.51899080	0.10649802	0.43342052	0.31722886	0.74974550	0.52565153	0.41038592	0.70206430	0.89487714	0.17105795	0.92923462	0.62853825	0.61046510	0.45630372	0.40086919	0.63289639	0.60383822	0.31276212	0.35893615	0.59270898	0.45345817	0.93683008	0.81866242	0.84286637	0.91379273	0.95981970	0.49958584	0.15919506	0.33968439	0.28469320	0.82278208
Row853	WY	RR	VY	LZ	ZY	GB	OU	QW	DX	QT	0.22456371	0.98652714	0.49905664	0.14596761	0.57457722	0.55646332	0.41336707	0.97601303	0.38070280	0.54369805	0.51295152	0.48723493	0.25757271	0.61286762	0.07293548	0.36643367	0.99220465	0.47905980	0.86713481	0.65844130	0.65224473	0.55049815	0.01167006	0.05135415	0.37268979	0.00696522	0.86380281	0.08479170	0.47387922	0.09724874	0.66203620	0.85470001	0.53917141	0.81045445	0.47424398	0.84649192	0.25269826	0.91723013	0.66883073	0.58265395	0.53853241	0.87925671	0.20235189	0.04067074	0.93438989	0.16828037	0.82673558	0.35298421	0.84335156	0.84399878	0.45921877	0.30888646	0.47730008	0.32797957	0.55496248	0.30013587	0.15722659	0.79121953	0.15472371	0.20813414	0.91406576	0.25749778	0.29508941	0.01736828	0.89660618	0.96066169	0.06306806	0.65450777	0.51115087	0.51290540	0.22337155	0.63555727	0.66182196	0.83851630	0.39846944	0.10724572	0.77336852	0.61293451	0.37130926	0.95661743	0.05466324	0.15387857	0.17068291	0.41964999	0.14917429	0.06943538	0.85601168	0.89211490	0.51750049	0.15444757
Row854	OI	BB	NV	YX	FZ	KW	DH	PA	BP	IL	0.30414732	0.12296648	0.71252264	0.87377679	0.75451493	0.23864586	0.80339800	0.98689761	0.23622097	0.32594449	0.78254939	0.22854582	0.29887713	0.46609779	0.25006256	0.28082650	0.94605945	0.53972477	0.65991708	0.97959161	0.20685610	0.95746462	0.52572937	0.78280365	0.78351094	0.95355564	0.39080734	0.16692965	0.95613185	0.86961971	0.05755018	0.11646240	0.10026597	0.86373849	0.69414511	0.23284239	0.26894192	0.88602083	0.95291340	0.66398373	0.43901452	0.84140957	0.33328393	0.14695419	0.91730595	0.16764241	0.23312305	0.12367408	0.78397994	0.11351107	0.50045478	0.50564742	0.87185094	0.05010986	0.09939524	0.95492126	0.70868666	0.08527183	0.03570387	0.03092074	0.64027372	0.92593926	0.37478386	0.49949416	0.72464418	0.57947396	0.19491897	0.38045791	0.36104625	0.33435358	0.57009139	0.53568805	0.17289504	0.23170244	0.87716591	0.94750658	0.67606679	0.89875031	0.24542299	0.07677700	0.74146617	0.26639304	0.42148773	0.73758921	0.97945230	0.53839740	0.60794542	0.58766889	0.28201035	0.67374471
Row855	OG	QS	JR	WA	PK	BI	FL	ZS	RJ	WT	0.57824897	0.44174904	0.33039163	0.72152005	0.88591787	0.50239317	0.22120278	0.76898125	0.27084256	0.29953133	0.72530871	0.83598720	0.65970762	0.10824856	0.21013295	0.77732550	0.83130281	0.21220285	0.52641169	0.76269155	0.21522111	0.27453288	0.10074704	0.13553522	0.76967213	0.27393815	0.11380319	0.33607796	0.35663271	0.54814731	0.43991836	0.66041344	0.80858403	0.51022640	0.58941598	0.53683522	0.57527583	0.47295207	0.15540516	0.16599878	0.28477412	0.52190070	0.25794043	0.21434691	0.54582706	0.57457650	0.07378186	0.56865265	0.94354709	0.49789099	0.90913374	0.78898504	0.63621879	0.49160141	0.43971442	0.73661529	0.92118924	0.55669925	0.80940638	0.92690794	0.63411348	0.26715286	0.68865067	0.31899669	0.87065769	0.29434678	0.90530036	0.67154152	0.96792867	0.09550655	0.38200975	0.09015467	0.28686612	0.86172591	0.01457428	0.79436666	0.95332941	0.21369107	0.86684897	0.74328956	0.31040191	0.07421201	0.77191927	0.91190349	0.56635293	0.14991165	0.71792953	0.85479239	0.32376479	0.42486250
Row856	FV	DE	BC	IE	OD	WO	IU	BJ	GN	WX	0.88776299	0.64939376	0.59559336	0.40995602	0.79454272	0.02872789	0.61020109	0.46887145	0.80659023	0.62456417	0.65951912	0.22297609	0.53953401	0.67656055	0.46537928	0.36312295	0.60584522	0.72972666	0.86564462	0.73262665	0.69551101	0.16605670	0.86725596	0.36847676	0.27778370	0.68205441	0.03748081	0.89815781	0.31004236	0.92173974	0.71853247	0.78528942	0.08480664	0.12783954	0.78247296	0.16830509	0.41168666	0.16557446	0.36964463	0.30441725	0.67671917	0.63347621	0.76557722	0.86187013	0.71490621	0.33124241	0.02132676	0.36383194	0.06581141	0.71162418	0.28175828	0.54117960	0.86187600	0.63349454	0.09675111	0.19527765	0.80236224	0.30002494	0.60712842	0.45208928	0.16173238	0.81822104	0.19209351	0.59475470	0.34291010	0.98601704	0.76110678	0.45672318	0.60910668	0.38726188	0.07441056	0.41163885	0.69301392	0.10299839	0.53498751	0.15363169	0.34314194	0.80362506	0.19460115	0.46041974	0.62113504	0.12465854	0.38470287	0.30563139	0.88977582	0.09191293	0.07392767	0.03080816	0.14137067	0.42103688
Row857	XF	UL	QH	UN	SQ	FJ	NF	DW	FJ	VB	0.08572291	0.88296192	0.78228844	0.10558038	0.88439443	0.47080855	0.28618673	0.12633964	0.50666135	0.93761402	0.33855367	0.27362213	0.31396782	0.08453277	0.96171592	0.04566578	0.36352352	0.69047642	0.97023787	0.04239175	0.94681472	0.49272085	0.41289120	0.65575411	0.49317550	0.90390273	0.28115579	0.67249044	0.46551040	0.39501214	0.80581844	0.52894996	0.58195075	0.41669338	0.25502858	0.10924089	0.97287140	0.14975973	0.30522152	0.63280635	0.66502104	0.42101640	0.87518255	0.17090385	0.59013797	0.75192637	0.10875923	0.31595888	0.53553719	0.03927564	0.14349569	0.47015655	0.41984672	0.55449232	0.10533836	0.80048705	0.67098231	0.71311619	0.23779402	0.09370004	0.80914096	0.15123680	0.50176799	0.49187953	0.42405468	0.05386356	0.42511322	0.37441010	0.69931799	0.23963439	0.03096996	0.58069276	0.62673998	0.63533967	0.40147845	0.32571011	0.66167160	0.18523466	0.40385984	0.49772738	0.17118013	0.77928505	0.98902049	0.46552155	0.15032723	0.52167430	0.21272421	0.13551512	0.95748910	0.32633296
Row858	XG	JG	TZ	HH	RA	EJ	QC	UC	OH	SB	0.52642214	0.56979322	0.21586149	0.97443409	0.05669518	0.90748130	0.10671875	0.67145589	0.88810788	0.09013124	0.78479492	0.50161678	0.91919786	0.27803824	0.79668103	0.09561089	0.48266594	0.49668463	0.26829185	0.24584549	0.70624920	0.38361731	0.23906307	0.51301229	0.76855386	0.89597902	0.39387968	0.07954313	0.99015965	0.86150293	0.81610575	0.28126976	0.84331906	0.86116530	0.58881023	0.28333630	0.14357307	0.61270303	0.38366837	0.28095898	0.36008034	0.17839931	0.04625169	0.82749780	0.21115487	0.35787695	0.92653786	0.61214561	0.64745397	0.79773159	0.95223654	0.92587181	0.47240707	0.54836494	0.03102772	0.71302190	0.88939140	0.87417158	0.31695588	0.88801214	0.66426101	0.43956075	0.87501377	0.49013412	0.50894658	0.90477306	0.01886062	0.15677903	0.57442968	0.72856415	0.95803158	0.29594544	0.39637293	0.41997321	0.63642509	0.66793525	0.98714719	0.48510513	0.18240071	0.22303287	0.62412647	0.92593431	0.72057441	0.44281562	0.15775033	0.29178293	0.38178740	0.83137699	0.01600506	0.94598395
Row859	UK	VP	KM	CV	ZM	JL	JC	UT	EB	DS	0.49978205	0.73549340	0.22771607	0.29277629	0.21566078	0.78428515	0.35968088	0.09397600	0.04630430	0.05855608	0.97534240	0.87611806	0.04338446	0.46479171	0.01617277	0.48812250	0.65343593	0.44180705	0.87069971	0.44454974	0.04887217	0.66537395	0.72912084	0.55201830	0.14428609	0.41137922	0.30425001	0.00809172	0.08121047	0.51851257	0.65357814	0.80112212	0.93937010	0.39350011	0.03884412	0.71593619	0.67739121	0.19160518	0.09769438	0.81708239	0.03876468	0.38459828	0.14915461	0.81760324	0.69178135	0.08167643	0.44108563	0.44956741	0.60463191	0.50347484	0.19796690	0.24811803	0.68757970	0.46139694	0.99958747	0.72892628	0.56155288	0.13089541	0.95725064	0.65648975	0.60990490	0.96355298	0.03207320	0.82492360	0.54436848	0.96963260	0.30774082	0.43228696	0.87930744	0.75218899	0.64964934	0.49684852	0.84118944	0.88601701	0.46582499	0.77145452	0.81577329	0.91628281	0.69407442	0.93683338	0.08070960	0.06965134	0.89682738	0.59573626	0.34472244	0.99505755	0.79508447	0.43597978	0.20659179	0.95130689
Row860	AG	YW	HB	PM	UN	LG	EE	FT	UP	YM	0.37025870	0.45112499	0.05972727	0.35244226	0.00868980	0.27537537	0.25401136	0.89093990	0.44587226	0.16258097	0.42847345	0.21493115	0.01643029	0.47283232	0.01902378	0.57627914	0.25507118	0.94818634	0.69819579	0.75000094	0.06178820	0.12828083	0.80275945	0.21292895	0.65965237	0.89390613	0.24676690	0.49316562	0.07202055	0.39161281	0.00504204	0.60305451	0.08423903	0.15675870	0.24454322	0.37793782	0.37328863	0.07143596	0.73799490	0.15067367	0.13216582	0.70296468	0.41776426	0.25968907	0.57785742	0.25119703	0.67562054	0.22888514	0.33810030	0.39164894	0.99234938	0.42077605	0.64835307	0.20959786	0.86033556	0.64631724	0.55667619	0.26560211	0.60299608	0.78708497	0.30326527	0.66652627	0.08741919	0.83888026	0.88112280	0.21602458	0.46986618	0.30149527	0.84256367	0.64408041	0.69487318	0.88333963	0.79151786	0.96805976	0.07937368	0.21231022	0.60275319	0.34093145	0.31451152	0.15623701	0.95566018	0.85937439	0.48517674	0.48898282	0.34753972	0.97141580	0.67419427	0.20175197	0.21456293	0.18885686
